Unnamed: 0,image_id,min_response,max_response,mean_response,std_response,number of raters,image_filename,artist,title,genre,style,4_styles,2_styles,mean_response_bin,mean_response_scaled
4975,37152,3,84,33.30434782608695,24.689774811390123,23,egon-schiele_the-blind-1913.jpg,egon-schiele,the-blind-1913.jpg,portrait,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.3304347826086955
4976,56823,5,100,49.19047619047619,27.270165103312166,21,pablo-picasso_still-life-with-violin-and-fruits-1912.jpg,pablo-picasso,still-life-with-violin-and-fruits-1912.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.919047619047619
4977,48105,0,99,63.583333333333336,24.965918798419484,24,john-french-sloan_passing-schooner-1917.jpg,john-french-sloan,passing-schooner-1917.jpg,landscape,New_Realism,Representational/ Figurative art,FIGURATIVE,4,6.358333333333333
4978,36537,1,91,54.61538461538461,26.34399654278284,26,edgar-degas_after-the-bath-4.jpg,edgar-degas,after-the-bath-4.jpg,nude painting,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.461538461538462
4979,35808,2,77,30.0,22.542552354750487,25,cy-twombly_untitled-3.jpg,cy-twombly,untitled-3.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.0
4980,41061,9,100,59.7,26.22594135584079,20,georges-seurat_the-eiffel-tower-1889.jpg,georges-seurat,the-eiffel-tower-1889.jpg,cityscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,4,5.970000000000001
4981,49830,0,83,31.55555555555556,25.88188159450149,27,kazimir-malevich_the-reaper-on-red-1913.jpg,kazimir-malevich,the-reaper-on-red-1913.jpg,portrait,Cubism,Representational abstract art - Identifiable,FIGURATIVE,1,3.155555555555556
4982,2766,4,80,39.96,22.17070138719116,25,pablo-picasso_three-women-rhythmical-version-1908.jpg,pablo-picasso,three-women-rhythmical-version-1908.jpg,nude painting,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.996
4983,50217,0,100,52.48148148148148,27.922103693022034,27,konstantin-somov_portrait-of-the-artist-m-dobuzhinsky.jpg,konstantin-somov,portrait-of-the-artist-m-dobuzhinsky.jpg,portrait,Symbolism,Representational/ Figurative art,FIGURATIVE,3,5.2481481481481485
4984,3009,0,97,55.02941176470589,28.30942159703454,34,pablo-picasso_breakfast-of-a-blind-man-1903.jpg,pablo-picasso,breakfast-of-a-blind-man-1903.jpg,portrait,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.502941176470589
4985,31122,0,83,40.785714285714285,25.726995683101183,28,alma-woodsey-thomas_orion-1973.jpg,alma-woodsey-thomas,orion-1973.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,4.078571428571428
4986,53196,4,82,47.93333333333333,23.83120720361453,30,martiros-saryan_self-portrait-1909.jpg,martiros-saryan,self-portrait-1909.jpg,portrait,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.793333333333333
4987,47886,17,99,55.0,23.523038352503136,22,john-crome_a-thistle-1812.jpg,john-crome,a-thistle-1812.jpg,landscape,Romanticism,Representational/ Figurative art,FIGURATIVE,4,5.5
4988,4227,0,85,34.38235294117647,23.88230574356742,34,richard-tuttle_red-canvas-1967.jpg,richard-tuttle,red-canvas-1967.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.4382352941176473
4989,49536,32,100,70.59259259,17.524179470002757,27,jules-lefranc_paysage-basco-bearnais.jpg,jules-lefranc,paysage-basco-bearnais.jpg,landscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,5,7.059259258999999
4990,31782,10,100,48.69565217391305,26.71130979840272,23,andy-warhol_joseph-beuys-in-memoriam.jpg,andy-warhol,joseph-beuys-in-memoriam.jpg,portrait,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,4.869565217391305
4991,33117,0,77,23.454545454545453,24.44182066464357,22,barnett-newman_thirteenth-station-1966.jpg,barnett-newman,thirteenth-station-1966.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.3454545454545452
4992,44934,6,75,31.1,18.74454306556557,20,ion-pacea_yellow-bluebells-1970.jpg,ion-pacea,yellow-bluebells-1970.jpg,flower painting,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,1,3.1100000000000003
4993,43086,22,100,64.26315789473684,21.439429162340527,19,henri-edmond-cross_a-garden-in-provence-1901.jpg,henri-edmond-cross,a-garden-in-provence-1901.jpg,landscape,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,4,6.4263157894736835
4994,4599,0,97,47.07407407407408,24.95523056923203,27,constantin-piliuta_dance-1978.jpg,constantin-piliuta,dance-1978.jpg,landscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.707407407407408
4995,38091,0,95,58.91304347826087,27.86968545909574,23,felix-vallotton_jungfrau-1892.jpg,felix-vallotton,jungfrau-1892.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.891304347826087
4996,36096,0,100,34.724137931034484,27.21986741822983,29,david-burliuk_reclining-nude-in-a-landscape(1).jpg,david-burliuk,reclining-nude-in-a-landscape(1).jpg,nude painting,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,2,3.472413793103448
4997,34125,0,88,34.541666666666664,29.002217556393955,24,brice-marden_suicide-note-1973.jpg,brice-marden,suicide-note-1973.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4541666666666666
4998,34863,2,98,46.8,24.65262104,30,chaim-soutine_houses-at-ceret.jpg,chaim-soutine,houses-at-ceret.jpg,landscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.68
4999,2793,0,83,54.61538461538461,23.82280742998512,26,arthur-segal_schneeschipper-snow-shovellers-1919.jpg,arthur-segal,schneeschipper-snow-shovellers-1919.jpg,landscape,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.461538461538462
5000,34686,33,100,71.29166666666667,17.590706950389823,24,carl-larsson_brita-as-iduna-i-unn-lithography-title-page-for-the-christmas-edition-of-idun-1901-1901(1).jpg,carl-larsson,brita-as-iduna-i-unn-lithography-title-page-for-the-christmas-edition-of-idun-1901-1901(1).jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,5,7.129166666666667
5001,36765,0,86,41.51851851851852,24.48291456124261,27,edward-burne-jones_mermaid-with-her-offspring.jpg,edward-burne-jones,mermaid-with-her-offspring.jpg,nude painting,Romanticism,Representational/ Figurative art,FIGURATIVE,2,4.151851851851852
5002,55734,3,87,59.23076923076923,18.817667639338712,26,niko-pirosmani_bridge-graft-viris-hidy.jpg,niko-pirosmani,bridge-graft-viris-hidy.jpg,landscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,5.923076923076923
5003,52551,0,80,22.39130434782609,24.61289228033069,23,mark-rothko_no-24.jpg,mark-rothko,no-24.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.239130434782609
5004,33489,50,100,75.13636363636364,14.436380810614926,22,bernardo-bellotto_the-dominican-church-in-vienna-1758.jpg,bernardo-bellotto,the-dominican-church-in-vienna-1758.jpg,cityscape,Rococo,Representational/ Figurative art,FIGURATIVE,5,7.513636363636364
5005,459,0,100,60.84,27.854802099458546,25,horia-bernea_praporele-florilor-1976.jpg,horia-bernea,praporele-florilor-1976.jpg,flower painting,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,4,6.0840000000000005
5006,4773,0,83,40.57142857142857,25.585627579255085,28,nicolae-tonitza_little-girl-1928.jpg,nicolae-tonitza,little-girl-1928.jpg,portrait,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.057142857142857
5007,39312,16,100,51.42857142857143,20.716108294202915,21,frans-hals_peeckelhaering-detail-1643.jpg,frans-hals,peeckelhaering-detail-1643.jpg,still life,Baroque,Representational/ Figurative art,FIGURATIVE,3,5.142857142857143
5008,49854,0,91,44.94444444444444,25.82627987198589,18,kazuo-nakamura_inner-structure-1955.jpg,kazuo-nakamura,inner-structure-1955.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.4944444444444445
5009,38118,0,89,37.8,27.920186999826186,20,felix-vallotton_portrait-of-french-poet-tristan-corbi-re-1898.jpg,felix-vallotton,portrait-of-french-poet-tristan-corbi-re-1898.jpg,portrait,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,2,3.78
5010,37134,0,88,42.36842105263158,26.09429594186734,19,egon-schiele_self-portrait-1911.jpg,egon-schiele,self-portrait-1911.jpg,nude painting,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,4.236842105263158
5011,5739,0,89,61.47619047619048,21.60698740597368,21,albert-pinkham-ryder_siegfried-and-the-rhine-maidens-1891.jpg,albert-pinkham-ryder,siegfried-and-the-rhine-maidens-1891.jpg,landscape,Symbolism,Representational/ Figurative art,FIGURATIVE,4,6.147619047619048
5012,46608,10,89,62.60526315789474,18.08170566231532,38,jean-baptiste-simeon-chardin_still-life-flowers-in-a-vase-1763.jpg,jean-baptiste-simeon-chardin,still-life-flowers-in-a-vase-1763.jpg,still life,Rococo,Representational/ Figurative art,FIGURATIVE,4,6.260526315789474
5013,53415,0,93,39.333333333333336,29.797354797719485,18,masaccio_portrait-of-a-young-man-1425.jpg,masaccio,portrait-of-a-young-man-1425.jpg,portrait,Early_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.9333333333333336
5014,33075,0,84,27.565217391304348,25.957703510547727,23,barnett-newman_onement-iii-1949.jpg,barnett-newman,onement-iii-1949.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.756521739130435
5015,54573,0,82,35.041666666666664,27.02411027641584,24,morris-louis_number-1-81-1961.jpg,morris-louis,number-1-81-1961.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.5041666666666664
5016,52719,0,84,34.63157894736842,24.166575922394667,19,mark-rothko_untitled-4.jpg,mark-rothko,untitled-4.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4631578947368418
5017,30975,9,93,59.526315789473685,25.807768901486128,19,alfred-sisley_the-tugboat-1883.jpg,alfred-sisley,the-tugboat-1883.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,5.9526315789473685
5018,29874,1,87,50.333333333333336,23.300929881301588,21,agostino-carracci_angelica-and-medor.jpg,agostino-carracci,angelica-and-medor.jpg,nude painting,Baroque,Representational/ Figurative art,FIGURATIVE,3,5.033333333333333
5019,30627,14,100,39.85714285714285,24.33574678181402,21,albrecht-durer_seated-nude-child-1506.jpg,albrecht-durer,seated-nude-child-1506.jpg,nude painting,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,3.985714285714285
5020,37071,52,96,74.45,12.886038956948717,20,egon-schiele_four-trees-1917.jpg,egon-schiele,four-trees-1917.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,5,7.445
5021,37278,0,81,35.26923076923077,23.63143278315167,26,elaine-de-kooning_bull-matador-1960.jpg,elaine-de-kooning,bull-matador-1960.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.526923076923077
5022,42975,0,62,30.416666666666668,23.228387180656625,24,helen-frankenthaler_white-portal-1967.jpg,helen-frankenthaler,white-portal-1967.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,3.041666666666667
5023,44742,15,100,58.07692307692308,24.43263895189888,26,ilya-mashkov_still-life-with-bread-and-pumpkin-1915.jpg,ilya-mashkov,still-life-with-bread-and-pumpkin-1915.jpg,still life,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,4,5.807692307692308
5024,38610,10,88,56.77777777777778,23.033977133011625,27,fernando-botero_still-life-2.jpg,fernando-botero,still-life-2.jpg,still life,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,5.677777777777778
5025,39708,0,80,39.42857142857143,25.37828092793408,21,frederick-hammersley_middle-east-1964.jpg,frederick-hammersley,middle-east-1964.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.942857142857143
5026,37536,3,100,53.206896551724135,23.580226750310505,29,eric-fischl_holy-man.jpg,eric-fischl,holy-man.jpg,nude painting,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,3,5.320689655172414
5027,47547,4,87,47.391304347826086,27.347493038559698,23,joan-mitchell_diabolo-neige-et-fleurs-1969.jpg,joan-mitchell,diabolo-neige-et-fleurs-1969.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.739130434782608
5028,40539,44,100,72.0,18.947295321496416,15,george-stubbs_horse-attacked-by-a-lion-1765.jpg,george-stubbs,horse-attacked-by-a-lion-1765.jpg,still life,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.2
5029,51321,20,95,59.8,20.788618681063603,25,louise-elisabeth-vigee-le-brun_portrait-of-antoinette-elisabeth-marie-d-aguesseau-countess-of-s-gur-1785.jpg,louise-elisabeth-vigee-le-brun,portrait-of-antoinette-elisabeth-marie-d-aguesseau-countess-of-s-gur-1785.jpg,portrait,Rococo,Representational/ Figurative art,FIGURATIVE,4,5.9799999999999995
5030,57150,11,100,65.22727272727273,19.9617057630278,22,parmigianino_portrait-of-a-young-lady-1537.jpg,parmigianino,portrait-of-a-young-lady-1537.jpg,portrait,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,4,6.522727272727273
5031,56001,7,86,46.06896551724138,19.61218832854924,29,odilon-redon_anemones-and-tulips.jpg,odilon-redon,anemones-and-tulips.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,3,4.606896551724138
5032,41076,0,83,44.73684210526316,24.65279363,19,georges-seurat_the-models-1888.jpg,georges-seurat,the-models-1888.jpg,nude painting,Pointillism,Representational abstract art - Identifiable,FIGURATIVE,3,4.473684210526316
5033,2322,0,100,34.869565217391305,27.33679562891228,23,helen-frankenthaler_earliness-1975.jpg,helen-frankenthaler,earliness-1975.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.4869565217391303
5034,46314,10,87,60.22222222222222,24.701882651651225,18,jan-van-eyck_the-arnolfini-wedding-the-portrait-of-giovanni-arnolfini-and-his-wife-giovanna-cenami-the-1434.jpg,jan-van-eyck,the-arnolfini-wedding-the-portrait-of-giovanni-arnolfini-and-his-wife-giovanna-cenami-the-1434.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,4,6.022222222222222
5035,37158,17,92,53.333333333333336,23.539703631499343,18,egon-schiele_vorstadt-1914.jpg,egon-schiele,vorstadt-1914.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,3,5.333333333333334
5036,29985,0,96,31.94736842105263,29.400441576824672,19,al-held_taxi-cab-ii-1959.jpg,al-held,taxi-cab-ii-1959.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,1,3.194736842105263
5037,44046,9,93,58.44444444444444,23.43950205124367,27,henri-rousseau_the-banks-of-the-oise-1905.jpg,henri-rousseau,the-banks-of-the-oise-1905.jpg,landscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,4,5.844444444444444
5038,36837,10,90,55.15789474,20.675436735665983,19,edward-hopper_american-village.jpg,edward-hopper,american-village.jpg,cityscape,New_Realism,Representational/ Figurative art,FIGURATIVE,4,5.515789474
5039,53022,7,90,45.95238095238095,26.82252074372614,21,martin-barre_unknown-title-2.jpg,martin-barre,unknown-title-2.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,3,4.595238095238095
5040,33846,3,100,61.16666666666666,21.241195959670005,24,boris-kustodiev_red-tower-of-troitse-sergeevsky-lavra-1912.jpg,boris-kustodiev,red-tower-of-troitse-sergeevsky-lavra-1912.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,6.116666666666665
5041,46431,2,89,50.59090909090909,23.347599225838824,22,janos-mattis-teutsch_early-spring-1917.jpg,janos-mattis-teutsch,early-spring-1917.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,5.0590909090909095
5042,36117,14,88,53.90476190476191,21.38902700429536,21,david-burliuk_village-scene-1.jpg,david-burliuk,village-scene-1.jpg,cityscape,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,3,5.390476190476191
5043,36258,9,75,37.32,19.754155680936265,25,dimitris-mytaras_untitled(3).jpg,dimitris-mytaras,untitled(3).jpg,portrait,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.732
5044,43959,35,86,69.38888888888889,12.621824650831584,18,henri-rousseau_house-on-the-outskirts-of-paris-1902.jpg,henri-rousseau,house-on-the-outskirts-of-paris-1902.jpg,cityscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,5,6.938888888888888
5045,2400,3,100,51.44444444444444,25.75316285090817,36,john-hoyland_moon-s-milk-2009.jpg,john-hoyland,moon-s-milk-2009.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,3,5.144444444444444
5046,30486,0,68,40.391304347826086,21.92080607848249,23,albrecht-durer_portrait-of-cardinal-albrecht-of-brandenburg-1.jpg,albrecht-durer,portrait-of-cardinal-albrecht-of-brandenburg-1.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,4.039130434782608
5047,35349,0,80,38.38461538461539,27.80514617559408,26,clyfford-still_untitled-1952.jpg,clyfford-still,untitled-1952.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.8384615384615386
5048,37920,0,87,52.93939393939394,23.94256068429633,33,eugene-delacroix_study-of-a-reclining-nude-1824(1).jpg,eugene-delacroix,study-of-a-reclining-nude-1824(1).jpg,nude painting,Romanticism,Representational/ Figurative art,FIGURATIVE,3,5.293939393939394
5049,52017,40,100,71.55,17.48525694767783,20,maerten-van-heemskerck_st-peter-s-basilica-under-construction.jpg,maerten-van-heemskerck,st-peter-s-basilica-under-construction.jpg,cityscape,Mannerism_Late_Renaissance,Representational/ Figurative art,FIGURATIVE,5,7.154999999999999
5050,49182,0,81,43.09090909090909,21.493983855752333,22,juan-gris_glasses-newspaper-and-bottle-of-wine.jpg,juan-gris,glasses-newspaper-and-bottle-of-wine.jpg,still life,Synthetic_Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,4.3090909090909095
5051,2733,8,84,56.392857142857146,25.890566401132062,28,gino-severini_still-life-with-the-dome-of-st-peter-s-1943.jpg,gino-severini,still-life-with-the-dome-of-st-peter-s-1943.jpg,still life,Cubism,Representational abstract art - Identifiable,FIGURATIVE,4,5.639285714285714
5052,53325,13,100,49.69230769230769,25.043592762651656,26,mary-fedden_lunch-in-the-port-1964.jpg,mary-fedden,lunch-in-the-port-1964.jpg,still life,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,4.969230769230769
5053,43494,6,100,71.57142857142857,22.02628300138593,21,henri-fantin-latour_white-roses-1.jpg,henri-fantin-latour,white-roses-1.jpg,flower painting,Realism,Representational/ Figurative art,FIGURATIVE,5,7.157142857142857
5054,3171,0,89,62.935483870967744,23.02887388167438,31,childe-hassam_sunset-at-sea.jpg,childe-hassam,sunset-at-sea.jpg,landscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.2935483870967746
5055,34116,0,83,27.451612903225808,25.944606002889333,31,brice-marden_study-for-stander-1967.jpg,brice-marden,study-for-stander-1967.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,1,2.7451612903225806
5056,41973,0,100,60.30434782608695,25.90793978442744,23,gwen-john_girl-in-profile.jpg,gwen-john,girl-in-profile.jpg,portrait,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.030434782608696
5057,5463,10,100,59.34615384615385,25.432172235485208,26,dante-gabriel-rossetti_paolo-and-francesca-1855.jpg,dante-gabriel-rossetti,paolo-and-francesca-1855.jpg,portrait,Romanticism,Representational/ Figurative art,FIGURATIVE,4,5.934615384615385
5058,46221,16,100,73.23809523809524,21.58912866,21,jan-siberechts_a-view-of-longleat-1675.jpg,jan-siberechts,a-view-of-longleat-1675.jpg,cityscape,Baroque,Representational/ Figurative art,FIGURATIVE,5,7.323809523809524
5059,58338,0,77,29.32,25.167306835125075,25,perle-fine_cool-series-black-over-green-1963.jpg,perle-fine,cool-series-black-over-green-1963.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.932
5060,35055,0,100,55.73913043478261,32.40961893033435,23,chuck-close_emma-2002.jpg,chuck-close,emma-2002.jpg,portrait,Contemporary_Realism,Representational/ Figurative art,FIGURATIVE,4,5.573913043478261
5061,3771,0,84,35.72,25.634481985533984,25,agnes-martin_stars-1963.jpg,agnes-martin,stars-1963.jpg,abstract,Minimalism,"Non-representational, abstract - geometric",ABSTRACT,2,3.572
5062,1614,14,88,58.958333333333336,19.96405283996968,24,gustav-klimt_schloss-kammer-on-the-attersee-iv.jpg,gustav-klimt,schloss-kammer-on-the-attersee-iv.jpg,landscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.895833333333334
5063,3411,18,87,60.66666666666666,19.78927448431056,27,henri-martin_view-of-puy-l-eveque.jpg,henri-martin,view-of-puy-l-eveque.jpg,cityscape,Impressionism,Representational abstract art - Identifiable,FIGURATIVE,4,6.0666666666666655
5064,48801,14,100,73.95,24.342890456752944,20,josefa-de-obidos_natureza-morta-doces-e-flores-1676.jpg,josefa-de-obidos,natureza-morta-doces-e-flores-1676.jpg,still life,Baroque,Representational/ Figurative art,FIGURATIVE,5,7.3950000000000005
5065,2970,2,89,46.62857142857143,25.74317238,35,lucian-freud_untitled-quince.jpg,lucian-freud,untitled-quince.jpg,still life,Expressionism,Representational abstract art - Identifiable,FIGURATIVE,3,4.662857142857144
5066,57282,5,91,50.285714285714285,22.23317983812225,21,patrick-procktor_cataract-aswan-1985.jpg,patrick-procktor,cataract-aswan-1985.jpg,landscape,Pop_Art,Representational/ Figurative art,FIGURATIVE,3,5.0285714285714285
5067,2661,0,75,25.178571428571427,23.54830114,28,theodoros-stamos_spartan-sun-box-i.jpg,theodoros-stamos,spartan-sun-box-i.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,1,2.517857142857143
5068,45711,0,83,42.90909090909091,17.33949274511826,22,jackson-pollock_the-deep-1953.jpg,jackson-pollock,the-deep-1953.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.290909090909091
5069,50877,44,100,74.78125,15.70644900423328,32,lev-lagorio_view-of-the-neva-and-peter-and-paul-fortress-1859.jpg,lev-lagorio,view-of-the-neva-and-peter-and-paul-fortress-1859.jpg,cityscape,Romanticism,Representational/ Figurative art,FIGURATIVE,5,7.478125
5070,57732,5,100,55.15,24.62406824312557,20,paul-jenkins_not_detected_235695.jpg,paul-jenkins,235695.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,4,5.515
5071,39906,1,100,63.85714285714285,23.973497271540744,21,gabriel-metsu_the-apple-peeler-1657.jpg,gabriel-metsu,the-apple-peeler-1657.jpg,portrait,Baroque,Representational/ Figurative art,FIGURATIVE,4,6.385714285714284
5072,51198,0,91,46.66666666666666,25.113077602449817,24,louis-valtat_sun-through-the-trees.jpg,louis-valtat,sun-through-the-trees.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,4.666666666666666
5073,41307,0,77,34.35,17.768318938344642,20,giorgio-morandi_natura-morta-1957.jpg,giorgio-morandi,natura-morta-1957.jpg,flower painting,Post_Impressionism,Representational abstract art - Identifiable,FIGURATIVE,2,3.435
5074,54390,0,87,38.03225806451613,27.27451053146844,31,morris-graves_vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg,morris-graves,vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,3.803225806451613
5075,51435,16,100,64.26315789473684,25.275904435434946,19,luca-signorelli_the-poet-virgil-1504.jpg,luca-signorelli,the-poet-virgil-1504.jpg,portrait,High_Renaissance,Representational/ Figurative art,FIGURATIVE,4,6.4263157894736835
5076,5943,0,89,48.03846153846154,22.190954498138687,26,odilon-redon_the-child.jpg,odilon-redon,the-child.jpg,nude painting,Symbolism,Representational/ Figurative art,FIGURATIVE,3,4.803846153846154
5077,54702,0,87,35.05263157894737,26.37227855198317,19,morris-louis_while-series-ii-1960.jpg,morris-louis,while-series-ii-1960.jpg,abstract,Color_Field_Painting,"Non-representational, abstract - lyrical",ABSTRACT,2,3.505263157894737
5078,30237,0,100,45.583333333333336,25.85060198889777,24,albrecht-durer_head-of-a-smiling-woman.jpg,albrecht-durer,head-of-a-smiling-woman.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,3,4.558333333333334
5079,54300,10,85,41.54545454545455,25.71404521292053,22,miriam-schapiro_yard-sale-1993.jpg,miriam-schapiro,yard-sale-1993.jpg,still life,Expressionism,Representational/ Figurative art,FIGURATIVE,2,4.154545454545454
5080,52143,15,86,46.75,20.73696552368342,24,marc-chagall_over-vitebesk-1914.jpg,marc-chagall,over-vitebesk-1914.jpg,cityscape,Naive_Art_Primitivism,Representational/ Figurative art,FIGURATIVE,3,4.675
5081,56373,0,97,47.64516129032258,25.27785379483627,31,othon-friesz_la-ciotat-1906.jpg,othon-friesz,la-ciotat-1906.jpg,landscape,Fauvism,Representational abstract art - Identifiable,FIGURATIVE,3,4.764516129032257
5082,55650,4,100,56.42857142857143,25.566719438698875,21,nicholas-roerich_yard-of-castle-1913.jpg,nicholas-roerich,yard-of-castle-1913.jpg,cityscape,Art_Nouveau_Modern,Representational/ Figurative art,FIGURATIVE,4,5.642857142857143
5083,1251,0,84,41.81818181818182,25.34267314730398,22,sam-francis_untitled-1988.jpg,sam-francis,untitled-1988.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,2,4.181818181818182
5084,32604,0,89,39.42857142857143,22.90321250080745,21,arshile-gorky_portrait-head.jpg,arshile-gorky,portrait-head.jpg,abstract,Cubism,Representational abstract art - Identifiable,FIGURATIVE,2,3.942857142857143
5085,33327,2,98,55.75,24.47313242162343,20,benjamin-west_francis-osborne-5th-duke-of-leeds.jpg,benjamin-west,francis-osborne-5th-duke-of-leeds.jpg,portrait,Rococo,Representational/ Figurative art,FIGURATIVE,4,5.575
5086,56139,0,88,41.95238095238095,27.03049424349505,21,odilon-redon_the-seashell-1912-1.jpg,odilon-redon,the-seashell-1912-1.jpg,still life,Symbolism,Representational/ Figurative art,FIGURATIVE,2,4.1952380952380945
5087,1224,0,83,49.47826086956522,22.609068102739407,23,sam-francis_light-in-itself-1979.jpg,sam-francis,light-in-itself-1979.jpg,abstract,Abstract_Expressionism,"Non-representational, abstract - lyrical",ABSTRACT,3,4.947826086956522
5088,51504,0,82,41.77272727272727,25.511774719737733,22,lucas-cranach-the-elder_johannes-reuss-1503.jpg,lucas-cranach-the-elder,johannes-reuss-1503.jpg,portrait,Northern_Renaissance,Representational/ Figurative art,FIGURATIVE,2,4.177272727272728
5089,38391,0,82,45.76,21.945538650638465,25,fernand-leger_the-woman-leaves-the-woman-with-the-bird.jpg,fernand-leger,the-woman-leaves-the-woman-with-the-bird.jpg,portrait,Cubism,Representational abstract art - Identifiable,FIGURATIVE,3,4.576
